date/time,open,high,low,close,volume
2008-04-25,102.5000,103.9400,98.8900,102.0600,2528800
2008-04-18,96.8600,101.9500,95.2500,101.5500,3046700
2008-04-11,98.0000,98.2300,95.0100,96.0200,6293900
2008-04-04,100.2900,103.4600,97.5400,97.9800,5650900
2008-03-28,105.0000,108.0200,102.1900,103.7900,3740900
2008-03-20,98.3600,103.5600,97.8600,103.1600,2975500
2008-03-14,102.5100,107.0200,99.1500,100.2800,3721800
2008-03-07,108.0000,109.1600,102.6900,103.3700,3615400
2008-02-29,111.3100,113.8400,108.1500,108.5500,2735200
2008-02-22,116.9300,117.5900,108.4400,110.7300,2807900
2008-02-15,108.9900,113.1700,108.2000,110.9900,2620600
2008-02-08,109.9000,110.7900,105.1100,108.6300,3751900
2008-02-01,102.0000,109.8000,100.6700,109.8000,3952800
2008-01-25,91.9200,104.0000,91.2100,102.0000,3995900
2008-01-18,103.0100,104.9000,98.0100,99.7000,3714900
2008-01-11,104.0000,106.4400,102.5100,102.9300,3148600
2008-01-04,106.5000,107.6500,103.7500,103.9400,1649600
2007-12-28,106.9800,109.1200,106.5400,106.6000,1389700
2007-12-21,106.0000,107.4600,104.8000,107.4000,2127300
2007-12-14,113.5900,115.1900,106.0100,106.3000,3087200
2007-12-07,112.0000,114.5600,110.0000,114.2100,1712300
2007-11-30,108.4000,113.7500,108.4000,112.4500,2956000
2007-11-23,109.7500,111.2900,106.9400,109.4000,1823800
2007-11-16,108.2000,112.1400,107.4500,110.2000,2600500
2007-11-09,111.0000,116.0000,106.7900,107.8600,3325600
2007-11-02,112.1100,115.6200,110.9000,113.0000,2947100
2007-10-26,106.5100,109.9400,104.5000,109.7300,3131700
2007-10-19,110.0500,110.0500,106.2500,106.4000,4013100
2007-10-12,116.9500,117.3600,112.0100,112.6300,2110600
2007-10-05,117.7200,119.0000,115.3800,117.6700,2316500
2007-09-28,115.0000,117.9900,113.5000,116.8600,1658500
2007-09-21,112.5000,116.3300,111.4700,115.0600,2156100
2007-09-14,115.0100,115.0100,111.9300,113.1800,1790800
2007-09-07,116.5500,117.1700,112.6300,113.3000,1463600
2007-08-31,115.4600,116.4000,112.3700,115.6800,1665100
2007-08-24,114.5200,116.7500,112.6100,116.5900,2464300
2007-08-17,119.9200,120.5500,110.0000,114.5100,3685000
2007-08-10,121.9900,123.3500,117.2100,119.3300,3621700
2007-08-03,122.1200,122.6000,117.6200,118.9000,3760200
2007-07-27,122.9100,123.7800,117.0500,120.4800,3204000
2007-07-20,126.1000,126.3900,121.2400,122.9100,2533100
2007-07-13,126.9000,127.3000,124.9300,125.9800,2104300
2007-07-06,127.2700,128.3300,126.0600,126.2300,1358200
2007-06-29,123.1300,126.4900,122.6400,125.8800,2405300
2007-06-22,125.6000,125.6000,122.6000,123.0200,1906400
2007-06-15,124.8400,125.5600,122.3000,125.4500,1902300
2007-06-08,123.7500,125.4900,121.5000,124.4500,3846900
2007-06-01,120.5600,122.9400,119.2500,122.9400,2778000
2007-05-25,120.8500,121.9400,119.1200,120.0000,3180300
2007-05-18,121.7500,123.0000,120.9600,121.8300,3717400
2007-05-11,121.1300,121.7000,116.2400,119.9400,4161700
2007-05-04,122.0000,122.7100,118.1200,120.9300,2967500
2007-04-27,125.0000,125.1700,121.5000,122.0000,3396300
2007-04-20,121.1500,126.1100,120.9200,125.9300,4304200
2007-04-13,126.7500,126.8800,120.8100,121.5200,3943900
2007-04-05,126.8800,128.5000,125.3200,126.4900,3382900
2007-03-30,132.7500,132.7800,127.9100,128.1600,2422600
2007-03-23,130.4600,133.6700,130.4300,133.1800,2424900
2007-03-16,133.1400,133.7200,127.8200,129.9000,2699100
2007-03-09,128.3000,135.6300,127.7800,133.1400,3229700
2007-03-02,136.9000,138.0000,127.7700,129.0900,5605200
2007-02-23,136.5000,137.3500,135.0600,135.5000,1349400
2007-02-16,132.4700,137.1500,131.3500,137.1500,2536500
2007-02-09,130.0000,134.4000,130.0000,132.0600,2448900
2007-02-02,131.8500,133.5700,130.5000,131.2700,2265000
2007-01-26,132.2700,135.6000,130.4200,131.5400,3074500
2007-01-19,131.4900,132.9500,130.7500,132.3300,2233000
2007-01-12,134.6000,134.7400,127.8100,130.8900,3185900
2007-01-05,135.2500,137.9700,132.5500,133.7200,2669700
2006-12-29,131.2500,135.0900,131.1100,134.3100,1906800
2006-12-22,126.2600,132.2800,125.3900,131.9100,1712900
2006-12-15,122.7000,126.2000,122.0700,125.7600,2070100
2006-12-08,120.0000,122.8400,119.8300,121.9900,2179500
2006-12-01,118.6700,120.9000,116.7300,120.0000,3641000
2006-11-24,118.0000,120.4500,117.9000,118.6100,2497100
2006-11-17,120.8300,125.0200,120.2800,122.8800,2990300
2006-11-10,118.6500,123.5500,118.5000,121.8200,2861400
2006-11-03,118.6600,119.1000,117.3100,117.6600,1674700
2006-10-27,116.3800,120.3600,116.1000,119.0300,1435500
2006-10-20,115.7500,116.1400,113.4100,115.6000,1428600
2006-10-13,114.0300,117.0900,112.9700,116.2000,1297900
2006-10-06,109.7000,116.0000,109.6700,114.2100,2664100
2006-09-29,107.7400,109.2500,107.1100,108.9000,1062400
2006-09-22,106.3100,108.9600,105.8500,107.0100,1245900
2006-09-15,105.0100,107.3400,103.7800,106.1600,2176600
2006-09-08,109.1600,109.2900,105.6500,106.3600,774700
2006-09-01,105.9000,108.7500,105.9000,108.4800,1161500
2006-08-25,110.3300,111.5700,105.0200,106.1200,1250300
2006-08-18,108.8500,113.4500,107.8400,111.7500,1233800
2006-08-11,105.6000,109.7200,105.2400,107.4700,1572300
2006-08-04,106.1000,110.4800,102.8700,108.1400,1755000
2006-07-28,100.0000,105.7500,99.8000,105.6000,1278500
2006-07-21,97.0100,100.6200,94.5200,98.7800,1909600
2006-07-14,106.0100,106.2300,97.1500,97.9600,2321600
2006-07-07,103.7200,105.3500,101.6100,104.3800,1117200
2006-06-30,100.1600,104.9500,98.2400,104.5900,1275100
2006-06-23,101.6600,102.3700,99.3100,99.6900,1168000
2006-06-16,100.8100,101.9500,95.2000,100.6700,3402000
2006-06-09,108.4000,108.4100,98.4100,100.5500,2623700
2006-06-02,109.7900,110.5400,106.3200,109.5500,1345300
2006-05-26,107.4800,110.6700,106.0000,110.2100,1997300
2006-05-19,112.4900,113.7400,108.1100,109.9100,2842800
2006-05-12,122.0000,123.3000,110.7200,111.7000,2872700
2006-05-05,119.0000,124.0000,117.3600,123.4700,1377700
2006-04-28,116.4300,117.6800,115.6900,117.1300,1357800
2006-04-21,113.1700,118.1500,112.4100,117.5100,1229000
2006-04-13,115.3500,115.5300,112.3100,113.1200,731700
2006-04-07,110.0000,115.4900,109.7500,114.1000,1665400
2006-03-31,109.0200,110.2800,107.1300,108.9000,1129200
2006-03-24,109.9800,110.0000,106.5700,108.1800,1406500
2006-03-17,106.8000,108.8500,106.5300,108.2000,1312800
2006-03-10,105.7800,106.9800,104.7600,106.6800,1418700
2006-03-03,107.9800,108.3700,105.0000,105.7200,1899800
2006-02-24,108.1500,108.8000,105.7800,108.7000,1235700
2006-02-17,104.0700,108.8300,103.8500,108.5400,1494200
2006-02-10,103.0000,106.1900,101.9800,103.2900,2273300
2006-02-03,102.4000,104.2000,101.6500,102.6400,1702500
2006-01-27,103.2800,104.2100,101.4200,102.4400,2226600
2006-01-20,102.0000,104.5900,99.9300,102.5600,2889900
2006-01-13,107.6800,108.2500,103.8300,104.2800,2859600
2006-01-06,105.8000,107.3600,105.0100,107.2800,2018300
2005-12-30,101.6800,104.9000,101.1300,104.6200,2516100
2005-12-23,98.7500,103.6800,98.2300,103.6800,2474200
2005-12-16,96.9900,98.9100,96.8600,98.2800,1824600
2005-12-09,97.8300,98.1200,96.0500,96.9500,1810000
2005-12-02,99.7200,100.7700,96.7500,97.8200,2333600
2005-11-25,99.3000,100.8000,98.0800,98.2800,1827800
2005-11-18,90.0900,98.8800,89.8000,98.6600,1783100
2005-11-11,91.4500,92.0000,90.3400,91.0200,1667500
2005-11-04,92.2200,93.8300,91.5100,92.2500,1497800
2005-10-28,87.7000,91.3700,87.6200,91.2500,1359200
2005-10-21,92.1500,92.6800,86.0400,87.2900,2589200
2005-10-14,90.7600,92.3800,89.2600,92.1100,1728000
2005-10-07,92.9400,93.5000,87.0000,90.5800,1924400
2005-09-30,89.0000,94.3300,87.2000,92.3700,2300400
2005-09-23,86.7500,88.0400,85.6600,86.6400,2068300
2005-09-16,85.2000,86.9400,84.9700,86.7500,1634200
2005-09-09,83.0000,85.2000,83.0000,85.1500,1449900
2005-09-02,78.6000,82.2600,78.6000,82.0600,1207500
2005-08-26,80.6800,82.8400,80.6500,82.0000,1590500
2005-08-19,79.2000,79.8900,78.5600,79.2000,1037300
2005-08-12,75.4500,80.2500,74.8600,80.0000,1684400
2005-08-05,76.6000,76.9500,74.7900,75.0800,1802500
2005-07-29,74.8300,76.3000,74.0200,75.8600,1228000
2005-07-22,75.0500,76.0600,73.8300,75.5300,1525700
2005-07-15,73.5900,75.0000,73.5900,74.9900,1657900
2005-07-08,72.6300,74.1300,72.4700,73.5900,1093100
2005-07-01,71.2200,72.4500,70.9800,72.1500,1591200
2005-06-24,72.2900,73.0900,71.5000,71.7000,1352700
2005-06-17,71.4400,72.8700,70.9500,72.8200,1199700
2005-06-10,72.1000,72.5000,71.0600,71.1700,1609700
2005-06-03,71.9500,72.6500,71.6100,71.8500,1074200
2005-05-27,72.7900,73.6700,71.6700,72.3900,1206200
2005-05-20,71.3200,72.8500,71.0000,72.3600,2093900
2005-05-13,74.7000,74.7000,71.1300,71.5200,1282400
2005-05-06,72.7500,75.2500,72.1600,74.3300,1506800
2005-04-29,73.1800,73.6700,71.5400,72.7100,993300
2005-04-22,72.1500,72.9500,71.6400,72.4500,1491200
2005-04-15,75.6600,75.6900,72.5700,72.6700,1581100
2005-04-08,75.0500,76.8100,73.9300,75.7600,1218300
2005-04-01,75.6700,75.8000,73.9300,74.2700,1306800
2005-03-24,76.6100,77.3100,74.7500,74.8100,1247600
2005-03-18,78.8400,78.8400,76.0400,76.5700,1251700
2005-03-11,78.4800,79.5000,78.3000,78.8500,1033500
2005-03-04,78.0000,79.1100,77.4500,78.7800,1086900
2005-02-25,78.2800,78.6300,76.8200,77.6000,915300
2005-02-18,79.2200,80.4000,77.9400,79.1700,1403200
2005-02-11,77.7400,79.4000,77.1500,79.1000,1124000
2005-02-04,78.0500,79.1000,77.0500,78.6300,1263400
2005-01-28,78.7000,78.9500,77.0500,77.0500,1410700
2005-01-21,80.4600,80.9300,78.0600,78.8100,909900
2005-01-14,80.0500,81.7500,79.6000,81.5000,903700
2005-01-07,82.1000,82.2700,79.3500,79.4400,1143400
2004-12-31,79.7100,81.8700,79.5400,81.8700,620400
2004-12-23,77.2500,79.2500,77.2500,79.0900,611900
2004-12-17,74.6500,77.2900,74.4200,77.1100,1417600
2004-12-10,75.2200,75.2200,73.4200,74.9200,1902000
2004-12-03,76.5000,76.5600,74.4700,75.9100,1416800
2004-11-26,76.0300,76.6500,75.6000,76.4700,606300
2004-11-19,79.5000,79.5000,77.1000,77.1100,1135500
2004-11-12,77.3200,78.4900,76.3000,78.2400,1414400
2004-11-05,76.5000,79.1600,76.2500,78.6100,1499600
2004-10-29,75.2500,77.8500,74.4900,77.5900,946100
2004-10-22,75.8500,76.2800,75.1500,75.2500,940100
2004-10-15,77.7000,78.3500,74.6400,75.5000,1021800
2004-10-08,77.2200,78.7100,76.3000,77.5200,1192500
2004-10-01,74.1700,77.7500,73.3000,77.5200,1453300
2004-09-24,76.7200,76.7300,75.0000,75.0500,1038700
2004-09-17,78.0000,78.3500,76.5000,76.6100,1147600
2004-09-10,78.4200,78.4200,76.8000,77.1900,735800
2004-09-03,79.8900,80.1000,77.0000,77.2400,1137900
2004-08-27,76.2100,80.2200,75.5800,79.9900,778100
2004-08-20,74.2500,76.5000,74.2400,76.2500,1311500
2004-08-13,76.1000,76.5000,74.3800,75.3100,941500
2004-08-06,79.7500,80.2800,74.1900,74.2300,1435600
2004-07-30,78.5000,80.1700,77.2900,80.0000,1077100
2004-07-23,79.2500,79.6600,76.9500,77.2100,1342400
2004-07-16,79.8500,82.9300,79.2500,79.4200,1201100
2004-07-09,80.1500,80.3400,76.8200,79.0100,1041100
2004-07-02,81.2000,82.9400,79.9500,81.5500,1330400
2004-06-25,80.7200,81.4800,79.4300,79.7600,1278300
2004-06-18,75.4500,79.5900,74.6800,79.3000,1710400
2004-06-10,75.5400,76.8900,74.9300,76.3800,2261700
2004-06-04,72.8000,74.8600,71.9500,74.5600,1278800
2004-05-28,69.5300,72.7500,68.4800,72.3500,821700
2004-05-21,67.3500,70.3000,66.9500,69.2800,986200
2004-05-14,66.8500,70.7500,65.6500,68.0800,1420000
2004-05-07,73.3100,74.6700,69.0000,69.7000,830200
2004-04-30,75.7200,75.7200,72.2000,73.2100,440400
2004-04-23,72.7000,76.5500,72.4100,75.7500,732000
2004-04-16,73.5000,74.4100,70.7100,72.8200,672800
2004-04-08,74.4000,74.9000,73.4000,74.0000,342000
2004-04-02,74.3000,75.8800,72.4600,73.7600,700800
2004-03-26,68.9700,73.5900,68.2500,73.0100,750900
2004-03-19,70.0600,71.2700,69.0000,70.3800,538500
2004-03-12,70.5000,71.1000,68.7400,70.0600,604600
2004-03-05,70.6000,71.3800,69.5200,70.5400,626300
2004-02-27,69.8500,69.9900,67.2400,69.1300,419600
2004-02-20,69.0000,69.7000,68.2600,69.0600,488900
2004-02-13,67.0200,68.7200,66.5000,68.0000,681300
2004-02-06,67.8500,69.2400,64.5200,68.7000,727000
2004-01-30,68.8900,68.8900,65.8000,66.4000,578300
2004-01-23,69.8800,69.9000,68.3000,68.7700,465300
2004-01-16,69.2700,69.5900,68.5000,68.9500,388000
2004-01-09,72.1700,72.2900,68.5100,69.4100,831100
2004-01-02,67.5500,69.5000,67.5300,68.9600,312500
2003-12-26,68.2500,69.7500,67.1000,67.2500,315800
2003-12-19,67.2500,68.6000,64.4000,68.0400,615700
2003-12-12,63.4500,66.3500,63.2500,65.8400,647800
2003-12-05,61.1000,64.0000,61.0000,63.0800,885400
2003-11-28,60.0200,60.7000,57.8000,59.5700,719600
2003-11-21,61.0000,61.1800,58.7500,59.0200,789100
2003-11-14,64.1000,64.1000,61.2600,62.2000,974000
2003-11-07,58.9000,64.1800,58.3300,63.3500,1303800
2003-10-31,59.5300,61.0800,57.7500,58.0200,825800
2003-10-24,62.2000,62.8500,58.8800,59.4500,680900
2003-10-17,62.9000,64.2000,61.9600,62.1900,702900
2003-10-10,62.8500,63.4000,61.1500,62.7000,1016900
2003-10-03,59.8000,62.8400,58.8000,62.2500,1182700
2003-09-26,62.5000,63.2000,60.0000,60.3000,667200
2003-09-19,63.0500,67.5200,62.8500,64.4500,1194700
2003-09-12,59.3000,63.6000,59.2000,63.2500,1239800
2003-09-05,56.8500,59.8000,56.5000,58.9500,1064000
2003-08-29,55.2400,56.5500,54.7500,55.3900,303800
2003-08-22,55.0500,58.2000,54.9200,55.9300,411200
2003-08-15,52.0000,55.9500,51.7500,55.4200,785100
2003-08-08,50.0900,52.2700,49.6500,51.4500,708100
2003-08-01,52.5500,52.5500,50.3000,50.6000,478100
2003-07-25,52.6000,52.8900,52.0000,52.7900,415500
2003-07-18,55.4000,56.2000,52.0000,53.4000,643500
2003-07-11,55.7500,59.4900,55.5000,56.0200,709800
2003-07-03,52.1500,54.6500,51.4500,54.3100,282200
2003-06-27,53.7500,53.7500,51.3100,52.0300,403300
2003-06-20,51.7800,53.5000,51.6600,53.2600,302500
2003-06-13,51.6000,53.2200,51.3500,51.8800,540200
2003-06-06,48.0000,51.4500,48.0000,50.5500,522000
2003-05-30,45.0200,47.7400,44.9800,47.6800,522500
2003-05-23,45.9000,46.4000,45.3900,46.0000,326800
2003-05-16,47.2200,47.6900,45.8500,45.9500,332200
2003-05-09,47.5000,47.8900,46.0000,47.2200,1372500
2003-05-02,42.6800,45.4000,42.6700,45.3000,567300
2003-04-25,44.4000,44.5200,42.6500,42.8200,397200
2003-04-17,41.3000,44.0500,41.1700,43.7500,670800
2003-04-11,45.1500,45.9400,41.8000,42.1600,472600
2003-04-04,44.9000,46.0000,44.1600,44.3500,544300
2003-03-28,48.3100,48.5000,46.9000,47.0200,226900
2003-03-21,46.1000,48.0900,46.1000,48.0200,440400
2003-03-14,47.5400,47.5400,46.0200,46.6200,311000
2003-03-07,48.4500,48.9600,47.1500,47.5100,424700
2003-02-28,48.8700,48.8700,47.2700,47.4800,689600
2003-02-21,49.5200,49.8300,48.4000,49.0400,120600
2003-02-14,49.2500,49.6700,48.5900,49.5200,158600
2003-02-07,48.9100,50.1900,48.8100,49.5000,253300
2003-01-31,50.2000,50.4000,47.3000,47.8000,333000
2003-01-24,52.0000,52.0000,50.0300,50.6300,183000
2003-01-17,52.8500,53.5800,51.8700,52.0900,193300
2003-01-10,54.6000,55.3700,52.2900,53.1000,212600
2003-01-03,53.2500,54.2400,52.8300,54.0700,197100
2002-12-27,51.2000,53.3000,50.7500,52.2800,111700
2002-12-20,51.7500,52.8600,50.5000,51.0000,164700
2002-12-13,51.4300,52.1500,50.7000,51.1500,316700
2002-12-06,52.9000,52.9000,51.1000,51.1800,289800
2002-11-29,51.2500,53.3800,51.2500,52.9000,139500
2002-11-22,51.8000,52.8700,51.2500,51.5000,343900
2002-11-15,51.0000,53.8500,50.8000,53.2400,164900
2002-11-08,51.5000,52.5400,51.3500,51.9300,253200
2002-11-01,50.9800,51.6800,47.8000,51.1000,422700
2002-10-25,49.8000,50.9600,48.6000,50.9200,320200
2002-10-18,47.2400,50.8500,47.0400,49.9600,214300
2002-10-11,48.0000,48.7700,45.5000,47.7500,328100
2002-10-04,51.5000,51.5000,48.4300,49.9000,372600
2002-09-27,51.9500,52.8000,50.4600,51.8800,326500
2002-09-20,49.0500,54.3000,49.0000,51.9500,499400
2002-09-13,49.0800,50.0200,48.8100,49.0200,195800
2002-09-06,48.4000,49.2500,47.6100,49.2500,202000
2002-08-30,51.4000,51.6500,49.1100,50.0400,165100
2002-08-23,47.7500,50.3900,47.7500,49.9900,287600
2002-08-16,51.3500,51.3500,49.6500,49.6600,216000
2002-08-09,47.8500,52.0000,47.0500,51.4500,337400
2002-08-02,47.1000,49.2500,47.0000,48.1000,445100
2002-07-26,50.8500,51.2000,47.1500,47.5000,463300
2002-07-19,51.0000,52.3500,49.7500,49.7600,367100
2002-07-12,51.2000,52.1500,50.2500,50.5500,205700
2002-07-05,52.8000,53.0000,51.5100,52.1900,126400
2002-06-28,50.4500,53.2000,49.5100,53.0000,209300
2002-06-21,49.9000,51.3900,49.2500,49.4800,265900
2002-06-14,52.5500,53.2500,50.1500,50.5500,389100
2002-06-07,55.0000,55.0000,51.6000,52.8000,799800
2002-05-31,56.2500,56.6000,55.3000,55.3700,233000
2002-05-24,57.1500,57.1500,54.6600,56.8000,429400
2002-05-17,55.5000,57.4500,55.5000,57.1100,279700
2002-05-10,54.1500,55.0500,53.0100,54.7400,173000
2002-05-03,55.7000,56.6000,53.2500,54.0100,319100
2002-04-26,56.3500,56.8800,55.3600,56.0200,130400
2002-04-19,54.8500,56.9000,54.7100,56.8800,306100
2002-04-12,55.4000,56.4000,54.3900,54.9200,150400
2002-04-05,55.7500,56.6000,54.8500,56.5000,196900
2002-03-28,57.0500,58.2700,55.8900,58.1500,191800
2002-03-22,59.0000,60.0000,56.7700,56.9000,263100
2002-03-15,58.5000,59.9300,56.8000,59.7000,238500
2002-03-08,55.0000,59.7400,55.0000,57.9700,441400
2002-03-01,52.4500,53.1000,50.7000,52.8100,350800
2002-02-22,51.4000,52.7300,50.1300,52.3400,170300
2002-02-15,50.6500,54.7500,50.4900,53.0300,351400
2002-02-08,51.9000,51.9000,48.7500,50.8000,276600
2002-02-01,54.9500,55.3000,50.8200,52.1000,531900
2002-01-25,51.9000,55.0000,51.0000,54.5100,333200
2002-01-18,53.3100,53.4000,51.8500,53.0800,218000
2002-01-11,52.9500,53.6000,51.4000,53.3100,362800
2002-01-04,50.0800,53.4400,50.0800,53.1700,161700
2001-12-28,48.3000,50.7000,48.3000,50.0900,167900
2001-12-21,47.3500,49.0500,47.0200,48.7500,299300
2001-12-14,49.0500,49.2400,47.5000,47.8000,257200
2001-12-07,51.2000,51.9000,49.6500,50.5600,228700
2001-11-30,53.0000,53.1900,50.7900,51.9000,185200
2001-11-23,52.5000,54.6900,52.3500,53.7100,441900
2001-11-16,50.8000,50.8800,49.0200,50.1300,362700
2001-11-09,51.0000,53.2500,49.3500,51.9000,218900
2001-11-02,49.6500,50.8500,49.0500,50.7000,170800
2001-10-26,50.0000,51.2900,49.8000,50.3000,142700
2001-10-19,52.9000,52.9400,49.8000,50.1500,130500
2001-10-12,55.5800,56.7000,52.8900,52.9500,151400
2001-10-05,53.4500,56.7000,53.4000,56.0000,132000
2001-09-28,48.4000,52.2500,48.1000,51.8500,189300
2001-09-21,55.0000,55.3900,46.6000,47.0000,162300
2001-09-10,60.5000,60.6000,60.2000,60.4000,30300
2001-09-07,62.0000,62.1000,60.8300,61.0000,118100
2001-08-31,63.5000,63.5000,60.3700,61.1000,92600
2001-08-24,63.5000,64.2100,62.4000,64.2000,134200
2001-08-17,65.6500,66.1000,63.3600,63.5000,86800
2001-08-10,65.8000,66.0500,65.1600,65.5100,86200
2001-08-03,66.0000,66.6000,65.7500,66.0000,71800
2001-07-27,67.4000,67.6500,66.3500,67.5500,68300
2001-07-20,68.7000,68.9000,67.3500,68.4400,75200
2001-07-13,68.6000,70.3000,68.6000,69.0000,143100
2001-07-06,71.0500,71.4400,68.5500,68.5900,105100
2001-06-29,69.2500,70.6000,69.2500,70.4500,103600
2001-06-22,67.2000,69.7000,67.2000,69.1400,108000
2001-06-15,68.0500,68.7000,66.4600,68.3000,124200
2001-06-08,69.2500,69.9900,67.8300,68.0500,98700
2001-06-01,71.0000,71.5000,69.7500,69.9000,93500
2001-05-25,68.5000,71.2500,67.7000,71.1000,265200
2001-05-18,66.3000,69.3400,65.9200,67.9100,324200
2001-05-11,69.7000,69.8400,67.1500,68.2500,112800
2001-05-04,67.1500,70.0400,67.1500,69.7500,113600
2001-04-27,66.3500,67.3500,65.1000,67.2100,131100
2001-04-20,66.8000,69.1000,65.7000,66.5700,162600
2001-04-12,67.7500,68.3600,66.0000,66.8100,119100
2001-04-06,69.0000,70.9500,68.2000,69.5000,167200
2001-03-30,75.4500,75.6400,69.8000,70.7500,233700
2001-03-23,70.5000,74.0000,70.2000,73.5000,122000
2001-03-16,68.5500,68.6000,64.7500,67.7000,93600
2001-03-09,66.5000,68.8000,66.4100,68.5500,107000
2001-03-02,70.2500,70.7000,65.9500,66.2000,66800
2001-02-23,68.7500,69.2000,67.3500,69.1500,114500
2001-02-16,67.0300,69.5000,66.5000,68.8100,119600
2001-02-09,66.5000,67.7000,66.0100,67.0300,82400
2001-02-02,67.0000,69.5000,67.0000,67.8000,168400
2001-01-26,67.0000,67.2000,65.3000,65.9900,175200
2001-01-19,67.0500,69.1500,66.0300,67.3500,253100
2001-01-12,65.5500,66.3000,58.0200,59.3000,308100
2001-01-05,62.9500,66.3500,62.4000,65.5200,282200
2000-12-29,65.0000,65.1000,62.7600,62.9500,88800
2000-12-22,70.0000,70.1000,65.3500,65.5000,110700
2000-12-15,69.2500,70.6000,69.2500,69.9400,208900
2000-12-08,71.8000,71.8000,67.7100,67.7100,158000
2000-12-01,72.0000,72.0000,69.6000,71.8000,101200
2000-11-24,74.5000,74.5000,72.0000,72.0500,134400
2000-11-17,82.1000,82.1000,75.0000,75.0300,143800
2000-11-10,80.8000,83.4000,80.8000,82.6000,80400
2000-11-03,80.3500,80.8500,80.0500,80.5500,59400
2000-10-27,79.4000,80.5000,79.4000,80.4000,64300
2000-10-20,79.5000,80.1000,78.2600,79.5000,103800
2000-10-13,81.3000,81.4400,79.8500,80.7000,86300
2000-10-06,79.8000,81.2500,79.8000,81.1000,114700
2000-09-29,76.8000,78.5000,76.4000,78.5000,123700
2000-09-22,79.0000,79.1200,76.1900,76.9400,118900
2000-09-15,82.0000,82.2500,79.0000,79.1200,155400
2000-09-08,85.0000,85.0600,83.1200,83.2500,58300
2000-09-01,87.6200,90.0000,86.7500,87.2500,207700
2000-08-25,83.2500,86.6900,82.1200,86.4400,149400
2000-08-18,86.6200,86.6200,83.3800,84.3800,49800
2000-08-11,86.9400,87.3800,85.1900,86.8800,150400
2000-08-04,84.0000,87.3800,83.5000,86.9400,62400
2000-07-28,82.9400,85.0000,82.7500,82.8100,75300
2000-07-21,88.3800,89.0000,82.6200,83.1900,133200
2000-07-14,93.2500,94.0000,90.2500,90.8800,96800
2000-07-07,90.0000,90.0000,88.1900,89.1200,24300
2000-06-30,88.7500,93.8800,87.8800,93.1900,106000
2000-06-23,85.7500,91.1200,85.5600,89.0000,81600
2000-06-16,94.1900,94.4400,83.1900,83.8800,144400
2000-06-09,95.8800,96.0000,94.0600,94.1900,41800
2000-06-02,93.6200,94.3800,91.1200,93.3800,122100
2000-05-26,94.0000,94.6200,91.9400,93.8100,107900
2000-05-19,95.7500,98.7500,90.8800,97.4400,91200
2000-05-12,101.6900,101.7500,96.6900,96.7500,74400
2000-05-05,102.7500,103.7500,100.6200,102.0600,87000
2000-04-28,106.0000,108.2500,99.9400,99.9400,164600
2000-04-20,101.7500,107.1200,101.3800,106.2500,53000
2000-04-14,101.4400,107.0000,101.2500,101.8100,84500
2000-04-07,104.7500,105.5000,97.3800,98.0000,137900
2000-03-31,98.0000,104.0000,97.6200,104.0000,115800
2000-03-24,92.0000,94.6200,89.7500,93.5600,153100
2000-03-17,89.4400,92.8100,88.2500,91.9400,140100
2000-03-10,81.0000,90.5600,80.5000,89.6900,103300
2000-03-03,82.2500,83.1200,80.6900,81.9400,96900
2000-02-25,81.0000,82.7500,80.5000,82.2500,57200
2000-02-18,86.7500,86.9400,82.3800,84.3800,144700
2000-02-11,90.7500,92.5000,88.2500,88.3100,121200
2000-02-04,87.0000,90.0000,85.5000,90.0000,66200
2000-01-28,86.8800,88.0000,83.2500,86.0000,132200
2000-01-21,85.0000,85.8800,79.8800,85.8800,99100
2000-01-14,87.5000,89.3800,85.2500,87.6900,107500
2000-01-07,97.5000,97.6200,84.1200,86.0000,175600
1999-12-31,90.0000,97.3800,88.7500,97.3800,108300
1999-12-23,96.0000,96.0000,91.5000,93.7500,79200
1999-12-17,73.7500,81.7500,73.1200,81.4400,187300
1999-12-10,69.0000,71.8100,67.2500,71.8100,105700
1999-12-03,70.7500,71.0000,66.6200,69.5000,196600
1999-11-26,70.7500,73.0000,70.6200,71.7500,93200
1999-11-19,66.8800,70.0600,65.7500,69.8100,257900
1999-11-12,69.5600,70.0000,66.5000,67.0000,113900
